id,incipit,cantus_id,mode,finalis,differentia,siglum,position,folio,sequence,marginalia,cao_concordances,feast_id,genre_id,office_id,source_id,melody_id,drupal_path,full_text,full_text_manuscript,volpiano,notes
chant_216894,Haec est domus domini firmiter,002998,1,,G1,CH-E 611,3,271r,5.0,,,feast_0933,genre_a,office_l,source_564,,http://cantus.uwaterloo.ca/chant/233469/,Haec est domus domini firmiter aedificata bene fundata est super firmam petram,Hec est domus domini firmiter edificata bene fundata est super firmam petram | euouae,1---d---d---d--d---f--e--dc---fh--gh--gh---fg--h--g--fg--d---cd--f7---f--fg--f---f---e--f---g--fD---d--d---4---h--h--g--f--gh--g---3,
chant_217160,Haec est generatio quaerentium dominum,002999,3,,ib,D-KA Aug. LX,1.5,156r,2.0,,,feast_1283,genre_a,office_m,source_414,,http://cantus.uwaterloo.ca/chant/618184/,Haec est generatio quaerentium dominum quaerentium faciem dei Jacob,Hec est generatio querentium dominum querentium faciem dei iacob | ~Domini est,1---gk---k---k--k--g--hk--k---k--k--j--hG---h--g7--fe-f---de--g--g--hkJ---h--g--ef---g--gf---e--e---3,
chant_217987,Haec est virgo sapiens quam,003007,1,,*,D-KA Aug. LX,2,181r,3.0,,,feast_0234,genre_a,office_l,source_414,,http://cantus.uwaterloo.ca/chant/618821/,Haec est virgo sapiens quam dominus vigilantem invenit,Hec est virgo sapiens quam dominus vigilantem invenit,1---d---d---c--d---f--e--d---dC---fgh--g--hg-hkh---h--g--ef--g---fe--d--d---3,
chant_225882,Hodie illuxit nobis laetus dies,003102,1,,2,F-Pn lat. 12044,,154r,7.0,,,feast_1343,genre_a,office_t,source_014,,http://cantus.uwaterloo.ca/chant/401994/,Hodie illuxit nobis laetus dies in quo summi regis senatores apostolorum principes Petrus et Paulus ad supernam angelorum curiam alter cruce alter gladio pervenere quapropter laeto ore dicamus omnes alleluia,Hodie illuxit nobis laetus dies in quo summi regis senatores apostolorum principes petrus et paulus ad supernam angelorum curiam alteR cruce alteR gladio pervenere quapropteR laeto ore dicamus omnes alleluia | Seuouae,1---c--cd--de-fd---dC--f--gh---hij--h---jh--ghg---fed--d---dH---hgfgh---hgg--dfecfd---fgh--gf---f--ghg--h--fgd---dc--f--gh--hgf--ghg7---fed-gfed-cD--d--df-ggf---hj--hgf-hgfed---cD---fgh--gf-ghd---d---dh--hgf-hgff--df---dC--d--fgh--gfd-fedf---f--gfd--dc-df-fd---fhgh--hgfh7---g--fedfd---dC--f---ghg--fe--dc---d--fgf--d--d---dhj--h--gfedf---f--gf---dd--c---f--ghg--fe---ce-fd--d---fhgh--hgfhd-feded--cD--d---4---h--h--f7--g--gfed---3,
chant_230271,Ibat Jesus in civitatem quae,202307,2,,D1,I-Ac 693,B,182v,1.0,,,feast_0405,genre_a,office_l,source_379,,http://cantus.uwaterloo.ca/chant/172196/,Ibat Jesus in civitatem quae vocatur Naim ecce defunctus efferebatur filius unicus matris suae,Ibat iesus in civitatem que vocatur naim ecce defunctus efferebatur filius unicus matris sue | Euouae,1---c--d---f--d---dc---d--f--def--fc---f---g--h--gf---gf--d7---g--g---g--h--g---f--f--f--fg--f---g--f--f---f--f--ef---g--fe7---d--d---4---f--f--f--e--cd--d---3,
chant_234069,In aeternum domine verbum tuum,003202,8,,G1,CH-E 611,,060r,11.0,,,feast_0416,genre_a,office_n,source_564,,http://cantus.uwaterloo.ca/chant/229451/,In aeternum domine verbum tuum permanet in caelo,In eternum domine verbum tuum permanet in celo | euouae,1---g---fd--e--f---gh--h--g---h--j---kj--h---g--f--gh7---h---h--h---4---k--k--k--j--k--h-g---3,
chant_234432,In caelestibus regnis sanctorum habitatio,003211,7,,A1,US-Cai 1911.142b,5,099r,2.0,,,feast_0243,genre_a,office_l,source_226,,http://cantus.uwaterloo.ca/chant/672303/,In caelestibus regnis sanctorum habitatio est alleluya et in aeternum requies eorum alleluia,In celestibus regnis sanctorum habitatio est alleluya et in eternum requies eorum alleluya,1---g---g--k--j--k---lmL--l---kJ7--m--n---m--l--m--l--l---k---lmL--m--lK--l---l---m7---l--kJ--h---k--k--jk---l--kj--gh---jH--h--g--g7---4---l--l--m--l--k--jh---3,
chant_234440,In caelestibus regnis sanctorum habitatio,003211,8,,*,D-KA Aug. LX,3,172r,17.0,,,feast_0227,genre_a,office_d,source_414,,http://cantus.uwaterloo.ca/chant/618564/,In caelestibus regnis sanctorum habitatio est et in aeternum requies eorum,In celestibus regnis sanctorum habitatio est et in eternum requies eorum,1---g---g--gk--h--gf7---gh--g---g--j--k---l--kh--k--k--k---k---l---k---k--lml--kj-klk---h--g--hkh---k--g--g7---3,
chant_234959,In civitate domini ibi sonant,003210,7,,2,NL-Uu 406,N,190r,11.0,,,feast_1283,genre_a,office_c,source_573,,http://cantus.uwaterloo.ca/chant/496887/,In civitate domini ibi sonant jugiter organa sanctorum ibi cinnamomum et balsamum odor suavissimus carmina eorum ibi angeli et archangeli hymnum deo decantant ante thronum dei alleluia,In civitate domini ibi sonant iugiter organa sanctorum ibi cinamomum et balsamum odor suavissimus carmina eorum ibi angeli et archangeli ymnum deo decantant ante thronum dei alleluia | euouae,1---g---j--k--l--k---j--kl--l---n--n---n--mL---m--lk--jh---g--h--k---hkJ--g--g---g--h---k--k--l--ln---n---mL--kl--l---n--n77---ml--m--lk--jh---g--h--k---hk--g--g---g--h---k--kj--hg---k---ln--mL--kl--l---n--n---n--ml---m--lK--kh---g--h---j--k---l--kh---jH--hj--g--g---4,
chant_239038,In illa die stillabunt montes,003244,8,,G1,A-Wn 1799**,,004r,2.0,,,feast_0856,genre_a,office_l,source_531,,http://cantus.uwaterloo.ca/chant/543236/,In illa die stillabunt montes dulcedinem et colles fluent lac et mel alleluia,In illa die stillabunt montes dulcedinem et colles fluent lac et mel alleluia | Euouae,1---g---ggF--gh---h--g---g--g--g---g--hk---jG--h--g--f---f---g--h---k7--g---h---g---gfd---fE--fg--g--g---4---k--k--j--k--h--g---3,
chant_239717,In lege domini fuit voluntas,003249,1,,2,F-Pn lat. 12044,1.1,229v,1.0,,,feast_0258,genre_a,office_m,source_014,,http://cantus.uwaterloo.ca/chant/403648/,In lege domini fuit voluntas ejus die ac nocte,IN lege domini fuit voluntas eius die ac nocte | ~Beatus vir | Seuouae,1---d---ff--defedc---fgh--g--hghijh---h--g---f--gF--f---fe--ce---ge--f---e---d--d---4---f--gh--h---h---3---h--h--g--f--g--gfed---3,
chant_241655,In odore unguentorum tuorum currimus,003261,4,,F2,CH-Fco 2,3,202v,6.0,,,feast_0093,genre_a,office_l,source_477,,http://cantus.uwaterloo.ca/chant/256569/,In odore unguentorum tuorum currimus adolescentulae dilexerunt te nimis,In odore unguentorum tuorum currimus adolescentule dilexerunt te nimis | ~Deus deus | euouae,1---d---e--gh--h---g--h--j--h---g--h--hj---g--f--e---eg7--f--g--e--d--ed---c--d--ef--g---gf---e--e---4---h--gh--g--h---3---h--g--h--j--g--ef7---3,
chant_245470,In procellis hujus naufragii nobis,202461,7,,2,F-Pn lat. 15181,B,477v,15.0,,,feast_1113,genre_a,office_l,source_447,,http://cantus.uwaterloo.ca/chant/412275/,In procellis hujus naufragii nobis esto portus refugii atque tua festa colentibus tuis sanctis succurre precibus et meritis Maria,In procellis huius naufragii nobis esto portus refugii atque tua festa colentibus tuis sanctis succurre precibus et meritis maria | euouae | ~Benedictus,1---gh---kj--kl--l---mml77--kj---hk--hj--hg--g---g--hj---jhk--jh7---kJ--kl---ml--kj--kl--l---m--o---n--m---l7--ml---j--k--l--l---l--ml---kjkJ--hg7---fh--kj--hg---kml--kl--l---m---l--kkj--hg7---hjh--g--g---4---l--l--m--l--k--jh---3---kj--kl--l--l7---3,
chant_245689,In qua civitate cum puellis,003275,2,,D1,A-KN 1018,1.2,089r,3.0,,,feast_0028,genre_a,office_m,source_265,,http://cantus.uwaterloo.ca/chant/293284/,In qua civitate cum puellis suis veneris sacris deditam tunc turpis sed postmodum sanctissima habitabat Afra,In qua civitate cum puellis suis veneris sacris deditam tunc turpis sed postmodum sanctissima habitabat afra | ~Celi enarrant,1---acD---d7---d--ccd--dfg--cd---d---c--bA--cd---d--d---dh--h--gfed---cdf--c---a--cd--d7---add---ccB--a---cD---dhh--gh--h---h--g--fe--d---ad--cb--ad-cdfe77--gh---h--h---4---7f--f--f--cd--d7---3,
chant_247830,In tribulatione invocavi dominum et,003297,7,,C1,CH-E 611,2,071v,4.0,,,feast_0475,genre_a,office_l,source_564,,http://cantus.uwaterloo.ca/chant/229623/,In tribulatione invocavi dominum et exaudivit me in latitudine,In tribulatione invocavi dominum et exaudivit me in latitudine | euouae,1---l---l--k--j--k--l--l---k--l--m--k---l--kj--h7---k---k--j--h--j---k---lK---h--h--g--fg--g---4---l--l--m--l--k--jk---3,
chant_249473,Inclinavit se Jesus scribebat in,003320,1,,G1,D-KNd 1161,B,059r,6.0,,,feast_1470,genre_a,office_l,source_067,,http://cantus.uwaterloo.ca/chant/602983/,Inclinavit se Jesus scribebat in terra si quis sine peccato est mittat in eam lapidem,Inclinavit se ihesus scribebat in terra si quis sine peccato est mittat in eam lapidem | euouae,1---d--ef--g--e---gh---fe--dfd-dc---f--h--g---f---gh--h---f---fe---d7--e---f--gh--g---f---f--e---f---g--fe---d--d--d---4---h--h--g--f--gh--g---3,
chant_249676,Inclytus martyr Tiburtius cum nudatis,003324,1,,G1,CH-E 611,,213r,1.0,,,feast_1644,genre_a,office_e,source_564,,http://cantus.uwaterloo.ca/chant/232250/,Inclytus martyr Tiburtius cum nudatis plantis super prunas ardentes incederet Fabiano praefecto dixit videtur mihi quod super roseos flores incedam in nomine domini mei Jesu Christi,Inclytus martyr tyburtius cum nudatis plantis super prunas ardentes incederet fabiano prefecto dixit videtur michi quod super roseos flores incedam in nomine domini mei ihesu xpisti | euouae,1---d--c--d---f--fe---dc--defe--dc--df---f---g--h--gf---gh--hijh---f--h7---k--h---g--h--g---gE--fg--h--ghgf-gf---f--g--h--g---f--g--fe---d--d---h--gh--fgh---fed7--dfd-dc---dC---f--g---h--g--f---g--f---fD--fg--hg---f---h--g--f---g--f--f---d--f7---gh--fe---d--d---4---h--h--hg--f--gh--g7---3,
chant_251489,Ingressus Jesus domum Simonis pharisaei,003342,4,,*,D-KA Aug. LX,1.1,126v,5.0,,,feast_1115,genre_a,office_m,source_414,,http://cantus.uwaterloo.ca/chant/617646/,Ingressus Jesus domum Simonis pharisaei cum aegrotis medicus discubuit et ecce Maria mulier aegrota in domum ad medicum salutis desiderio facta impudens audacter irrupit,Ingressus iesuc domum symonis pharisei cum egrotis medicus discubuit et ecce maria mulier egrota in domum ad medicum salutis desiderio facta inpudens audacter irrupit,1---c--df--f---fed--e---f--g---g--fe--e---d--c--de--e---e---d--e--f---gh--d--h---g--fe--de--e---e---g--gh7---h--kj--h---g--f--h---gf--e--e---fe-e---e--g---hG---fe--df--c---c--d--e---fe--d--e--fg--g---gh--f---g--d--c7---f--ghj--gfe---fh--g--g---3,
chant_251492,Ingressus Jesus domum Simonis pharisaei,003342,4,,D1,A-KN 1018,1,086r,4.0,,,feast_1115,genre_a,office_v2,source_265,,http://cantus.uwaterloo.ca/chant/293262/,Ingressus Jesus domum Simonis pharisaei cum aegrotis medicus discubuit et ecce Maria mulier aegrota in domum ad medicum salutis desiderio facta impudens audacter irrupit,Ingressus ihesus domum symonis pharysei cum egrotis medicus discubuit et ecce maria mulier egrota in domum ad medicum salutis desiderio facta impudens audacter irrupit,1---c--df--f---fed--e---f--gF7---g--fe--d---d--c--de--e---fE---d--e--f---gh--g--h---g--fe7--de--e---e---g--gh---h--kj--h---g--f--g---hg--fe--e---feD---f--g77---hg---fe--de--e---c--d--e---fe--d--e--fg--g---gh--f---gF--d--c---d7--efg--fedc---df--e--e---4---7e--d--e--f--d--cbA7---3,
chant_252240,Innocentes pro Christo infantes occisi,003351,1,,*,NL-Uu 406,M,031r,17.0,,,feast_1200,genre_a,office_v,source_573,,http://cantus.uwaterloo.ca/chant/492447/,Innocentes pro Christo infantes occisi sunt ab iniquo rege lactantes interfecti sunt ipsum laudantes agnum sine macula et dicunt semper gloria tibi domine,Innocentes pro xpysto infantes occisi sunt ab iniquo rege lactentes interfecti sunt ipsum laudantes agnum sine macula et dicunt semper gloria tibi domine,1---c--d--fg--g---e---f--d---c--df--f---f--df--d---c---f7---g--h--gh---feeD--d---c--d--g---e--fE--d--cd---d---d--dccA---c--fE--d---c--d---f--fe---df--dc--c---h---g--h---feD--d7---c--d--g---e--fe---d--cd--d---4,
chant_254149,Inter natos mulierum non surrexit,003370,3,,A1,A-KN 1012,M,019r,6.0,,,feast_1255,genre_a,office_v2,source_166,,http://cantus.uwaterloo.ca/chant/285104/,Inter natos mulierum non surrexit major Joanne Baptista,Inter natos mulierum non surrexit maior iohanne baptista,1---gk..--kG---hk--k---g--h--hkh--g---k7---j--h--h---h--h---h--hkH--g---gf--e--e---4---7k--k--k--h--kj--h---3,
chant_256092,Invenerunt in modum templi marmorei,003395,7,,*,D-KA Aug. LX,,164r,3.0,,,feast_0190,genre_a,office_n,source_414,,http://cantus.uwaterloo.ca/chant/618355/,Invenerunt in modum templi marmorei habitaculum a deo paratum,Invenerunt in modum templi marmorei habitaculum a deo paratum,1---l--j--l--m---l---kl--l---lK--k---k--g--g--g---k--k--g--gh--h---jk---lh--j---h--g--g---3,
chant_259607,Ista est speciosa inter filias,202662,3,,*,A-KN 1012,25,050v,1.0,,,feast_0094,genre_a,office_x,source_166,,http://cantus.uwaterloo.ca/chant/285507/,Ista est speciosa inter filias Jerusalem viderunt eam filiae Sion et beatissimam praedicaverunt et reginae faciem ejus laudaverunt,Ista est speciosa inter filias ierusalem viderunt eam filie syon et beatissimam predicaverunt et regine faciem eius laudaverunt,1---j--hj---j---k--hghgf--de--e---eD--g---h--jh--jkkj---m--lmlkjh--hj--j---jkl7--kj--hghgfe---de--e---fe--d--efg---fe--e---k---kj--h--jkl--kj--j---l--m--hl--kj--j---e7---ghgF--fe--e---kk--h--g---kkjhggF--fed---fgH--hg--fe--e---4---7h--g--h--k--g--e---3,
chant_260954,Iste est Joannes qui supra,003425,1,,1,F-Pn lat. 12044,B,018v,3.0,,,feast_0994,genre_a,office_l,source_014,,http://cantus.uwaterloo.ca/chant/398694/,Iste est Joannes qui supra pectus domini in cena recubuit beatus apostolus cui revelata sunt secreta caelestia,Iste est iohannes qui supra pectus domini in caena recubuit beatus apostolus cui revelata sunt secreta caelestia | ~Benedictus | Seuouae,1---d--f---c---d--dhij--h---h7---h--h---h--h---h--h--hg-hjhgg---f---g--h---f--gh--fe--d---f--f--fe---df--f--dedcd--dc---c--d---f--f--fg--f7---f---f--ef--g---fe--d--d--d---4---f--gh--h--h---3---h--h--g--f--gh--g---3,
chant_261705,Iste est qui contempsit vitam,003427,4,,D1,CH-E 611,3.,263w,11.0,,,feast_0245,genre_a,office_m,source_564,,http://cantus.uwaterloo.ca/chant/233255/,Iste est qui contempsit vitam mundi et pervenit ad caelestia regna,Iste est qui contempsit vitam mundi et pervenit ad celestia regna | euouae,1---c--de---e---e---d7--e--d---e--dC---de--d---e---f--gfgf--d---e---f--gf--gh--gf---e--e---4---h--g--h--k--g--efed77---3,
chant_263554,Isti sunt duae olivae et,003438,1,,D2,CH-Fco 2,M,190r,1.0,,,feast_1010,genre_a,office_v2,source_477,,http://cantus.uwaterloo.ca/chant/256332/,Isti sunt duae olivae et duo candelabra lucentia ante dominum habent potestatem claudere caelum nubibus et aperire portas ejus quia linguae eorum claves caeli factae sunt,Isti sunt due olive et duo candelabra lucencia ante dominum habent potestatem claudere celum nubibus et aperire portas eius quia lingue eorum claves celi facte sunt | euouae,1---cf--fe---d---ed--d---d--cd--d---d---e--fg---ffE--de--d7--c---e--e--cd--d---ef-gh--g---fe--de--e---dhj--h---h--gf--ghg--hjh---h--k--l---kj7--hg---h--kj--hg---hg---e--f--g--ge---ghG--fe---de-fe--dc---f--ed---cd--d---d--ef--ghg7-hjhgg---e--f---g--fe---d--cd---d---4---h--h--g--f--gh--gfed7---3,
chant_264533,Isti sunt sancti qui pro,003444,2,,D1,CH-Fco 2,1,236v,17.0,,,feast_0227,genre_a,office_v2,source_477,,http://cantus.uwaterloo.ca/chant/257132/,Isti sunt sancti qui pro testamento dei sua corpora tradiderunt et in sanguine agni laverunt stolas suas,Isti sunt sancti qui pro testamento dei sua corpora tradiderunt et in sanguine agni laverunt stolas suas | ~Dixit dominus | euouae,1---f--fe---ddC7---ef--d---d---d---c--df--ffE--de---d--c---c--d---dgh--fe--dc---d--f--defedcd--dc---c7---d---f--e--d---fg--g---cd--f--f---c--de---d--d---4---c--d--f--f--f---3---f--f--f7--e--c--d---3,
chant_264632,Isti sunt sancti qui pro,003442,1,,G1,US-CHNbcbl 097,B,028v,2.0,,,feast_1010,genre_a,office_l,source_069,,http://cantus.uwaterloo.ca/chant/665342/,Isti sunt sancti qui pro Christi,,1--g--c---d---dhj--h---h---h---h--h---,
chant_265788,Ite et vos in vineam,003461,8,,3,F-Pn lat. 12044,,067v,12.0,,,feast_0473,genre_a,office_s,source_014,,http://cantus.uwaterloo.ca/chant/399956/,Ite et vos in vineam meam et quod justum fuerit dabo vobis,Ite et vos in vineam meam et quod iustum fuerit dabo vobis | Seuouae,1---k--kIj7---hG---gh---gF---gh--j--h---g--g---g---e---g--g---f--e--d---f--gh---g--g---4---k--k--h--k--l--k---3,
chant_269855,Jesus haec dicens clamabat qui,003490,1,,4,F-Pn lat. 15181,1,208v,1.0,,,feast_0875,genre_a,office_e,source_447,,http://cantus.uwaterloo.ca/chant/409476/,Jesus haec dicens clamabat qui habet aures audiendi audiat,Ihesus hec dicens clamabat qui habet aures audiendi audiat | euouae,1---d--ef---g---g--g---e--fe--d7---fg---h--g---h--ghg---e--f--g--fe7---d--d--d---4---h--h--g--f--gh--gf---3,
chant_270758,Joannes vocabitur nomen ejus et,003504,1,,F1,CH-Fco 2,3,188r,6.0,,,feast_0983,genre_a,office_l,source_477,,http://cantus.uwaterloo.ca/chant/256294/,Joannes vocabitur nomen ejus et in nativitate ejus multi gaudebunt,Iohannes vocabitur nomen eius et in nativitate eius multi gaudebunt | ~Deus deus | euouae,1---d--dc--f---g--f--gh--h---jh--g---fh--g---g---g---g--g--g--e--g---hg--fg---eD7--eg---fE--d--d---4---f--gh--h--h---3---h--h--g--f--gh--gf---3,
chant_272742,Jugum enim meum suave est,003520,7,,*,D-KA Aug. LX,2,169v,2.0,,,feast_0198,genre_a,office_l,source_414,,http://cantus.uwaterloo.ca/chant/618482/,Jugum enim meum suave est et onus meum leve dicit dominus,Iugum enim meum suave est et onus meum leve dicit dominus,1---g--g---j--k---l--m---l--k---j---k---lm--l---k--kJ---k--jk---lk--h---g--fg--g---3,
chant_273110,Juravit dominus et non paenitebit,003522,7,,A1,CH-E 611,1,193r,7.0,,,feast_1332,genre_a,office_v2,source_564,,http://cantus.uwaterloo.ca/chant/231918/,Juravit dominus et non paenitebit eum tu es sacerdos in aeternum,Iuravit dominus et non penitebit eum tu es sacerdos in eternum | ~Dixit dominus,1---gj--l--l---l--k--k---k---k---kj--h--jk--j---g--g---gf---g---g--fe--d---f---gh--g--g7---4---l--l--m--l--k--jh---3,
chant_273837,Juste deus judex fortis patiensque,003530,2,,1,F-Pn lat. 15181,1.2,181v,1.0,,,feast_0500,genre_a,office_m,source_447,,http://cantus.uwaterloo.ca/chant/409102/,Juste deus judex fortis patiensque benignus in te sperantes muni miserando fideles,Iuste deus iudex fortis patiensque benignus in te sperantes muni miserando fideles | euouae | ~Domine deus meus | ~Domine dominus | ~Confitebor | ~In domino confido,1---c--cd---df--d---dc--df---eg--f---e7--f--g--f---g--fe--d---dh---h---gf7--g--h---hgf--ed---df--d--dc--fe7---fgfe--d--d---4---f--f--f--e--c--d7---3,
chant_276436,Justum deduxit dominus per vias,003542,4,,E1,D-KNd 1161,2,122v,3.0,,,,genre_a,office_v2,source_067,,http://cantus.uwaterloo.ca/chant/603932/,Justum deduxit dominus per vias rectas et ostendit illi regnum dei et dedit illi scientiam sanctorum honestavit illum in laboribus et complevit labores illius,Iustum deduxit dominus per vias rectas et ostendit illi regnum dei et dedit illi scientiam sanctorum honestavit illum in laboribus et complevit labores illius | euouae,1---f--fE---d--fe--fg---g--fg--e---fd-dC---d--df---d--d---f---gh--h--g---g--dc---fE--fgf---ede--e7---g---gh-jk--h---gH--h---d--e--f--gh---fgg--e--e---c--df--fe--fg---g--dc---fE7---fgf--fe--de--e---f---de--ddc7--c---g--gf--gh---ghg--fef--f---4---h--g--h--kh--gf--e---3,
chant_280590,Labia insurgentium et cogitationes eorum,003556,8,,1,F-Pn lat. 12044,5,092r,9.0,,,feast_0610,genre_a,office_l,source_014,,http://cantus.uwaterloo.ca/chant/400479/,Labia insurgentium et cogitationes eorum vide domine,Labia insurgentium et cogitationes eorum vide domine | Seuouae,1---g--g--g---g--h--g--h--g---g---f--h--k--j--hk--j7---h--h--hF---h--h---j--h--g---4---k--k--j--k--h--g---3,
chant_281071,Laetamini cum Jerusalem et exsultate,003562,5,,1,F-Pn lat. 15181,M,126r,4.0,,,feast_0702,genre_a,office_v2,source_447,,http://cantus.uwaterloo.ca/chant/408558/,Laetamini cum Jerusalem et exsultate in ea omnes qui diligitis eam in aeternum,Laetamini cum ierusalem et exultate in ea omnes qui diligitis eam in eternum | euouae | ~Magnificat,1---k--k--kj--h---h7---g--h--k--kl-lk---kh---k--l--m--l---k---kl--h7---h--hl---k---k--jk--h--g---h--gf7---gh---g--f--f---4---k--k--l--j--k--h---3---f--h--k7---3,
chant_286801,Lazarus amicus noster dormit eamus,003603,1,,G1,I-Ac 693,B,095r,1.0,,,feast_0739,genre_a,office_l,source_379,,http://cantus.uwaterloo.ca/chant/171389/,Lazarus amicus noster dormit eamus et a somno excitemus eum,Lazarus amicus noster dormit eamus et a sompno excitemus eum | ~Benedictus,1---f--ghg--h---g--e--f---g--f---d--d---d--f--defedc---f---f---hj--ghg7---e--f--g--fe---d--d---4---h--h--g--f--g--hg7---3,
chant_287207,Levabit dominus signum in nationibus,003607,1,,G1,CDN-Hsmu M2149.L4,B,014r,1.0,,,feast_1491,genre_a,office_l,source_297,,http://cantus.uwaterloo.ca/chant/270222/,Levabit dominus signum in nationibus et congregabit dispersos Israel,Levabit dominus signum in nationibus et congregabit dispersos israel | Euouae,1---dd--c--d---ef--g--fe7---d--dc---fg---h--g--h--g--f---f---e--g--hg--f---fg--e7--fe---d--d--d---4---h--h--g--f--gh--g7---3,
chant_287496,Levita Laurentius bonum opus operatus,003609,4,,D1,A-KN 1018,,099r,6.0,,,feast_1056,genre_a,office_p,source_265,,http://cantus.uwaterloo.ca/chant/293375/,Levita Laurentius bonum opus operatus est qui per signum crucis caecos illuminavit,Levita laurencius bonum opus operatus est qui per signum crucis cecos illuminavit,1---def--f7--fe---dE--fE--de--e---dgh--g---g--f---f--f--fe--fg---g---df77---dC---e--fgF---fe--dc---gf--e---f--gh--gf--e--e---4---7h--g--h--k--g--edC7---3,
chant_288763,Liberavit dominus pauperem a potente,003624,7,,C1,CH-E 611,2.1,081v,5.0,,,feast_0719,genre_a,office_m,source_564,,http://cantus.uwaterloo.ca/chant/229785/,Liberavit dominus pauperem a potente et inopem cui non erat adjutor,Liberavit dominus pauperem a potente et inopem cui non erat adiutor | ~Deus iudicium,1---l--j--lm-nl--l---l--kj--h7---jk--k--kjkJ---k---h--g--g---g---g--fe--f---d--e---f---gf--gh---h--g--g7---4---l--l--m--l--k--jk---3,
chant_293055,Magister quid faciendo vitam aeternam,003658,8,,1,F-Pn lat. 12044,1,141r,7.0,,,feast_0403,genre_a,office_e,source_014,,http://cantus.uwaterloo.ca/chant/401723/,Magister quid faciendo vitam aeternam possidebo at ille dixit ad eum in lege quid scriptum est quomodo legis diliges dominum deum tuum ex toto corde tuo alleluia,MAGISTER quid faciendo vitam aeternam possidebo at ille dixit ad eum in lege quid scriptum est quomodo legis diliges dominum deum tuum ex toto corde tuo alleluia | Seuouae,1---h--fg--g---h---k--j--k--h---k--kj---hg--h--gf---h--hj--hg--g---g---ghg--f---hk--jk---hj---hg--g---gh---gg--f---h---kh7--jH---g---hk-kj--hg--hjh---g--g---df-gh--g--g---gh--g--g---h--g---g--f---h---k--j---k--h---h--gh---j--h--g--g7---4---k--k--j--k--h--g---3,
chant_294774,Magnificavit eum in conspectu regum,003671,7,,C1,CH-E 611,4,262r,3.0,,,feast_0258,genre_a,office_l,source_564,,http://cantus.uwaterloo.ca/chant/233206/,Magnificavit eum in conspectu regum et dedit illi coronam gloriae,Magnificavit eum in conspectu regum et dedit illi coronam glorie | euouae,1---l--l--j--l--m7---l--l---l---j--kl--h---g--g---k---k--j---hj--kh---gh--j--h---g--fg--g---4---l--l--m--l--k--jk7---3,
chant_294886,Magnificemus dominum salvatorem omnium in,202977,1,,G1,A-KN 1018,M,073v,39.0,,,feast_1109,genre_a,office_v,source_265,,http://cantus.uwaterloo.ca/chant/293167/,Magnificemus dominum salvatorem omnium in spiritu exsultantes hoc festum celebrantes beatae Margaritae ancillae humilis suae nos ut ejusdem precibus criminum expurgemur faecibus,Magnificemus dominum salvatorem omnium in spiritu exultantes hoc festum celebrantes beate margarete ancille humilis sue nos ut eiusdem precibus criminum expurgemur fecibus,1---dC--d--fe--fg--fe7---d--cd--d---dC--d--cd--a---cdfE--cd--d---d---h--gh--h---h--gF--gF--d77---d---c--df---g--fe--dcD--d---h--kl--l---lK--ln--lkl--j---hG--hG--f7---g--fe--d---cd--d---h---fgh---h--g--hkm---m--kj--h---h--gfh7--h---h--gF--gF--d---de-cd-hhf-ggfed-cdfh--fe--d---4---7h--h--hg--gf--gh--g---3,
chant_298565,Martinus Abrahae sinu laetus excipitur,003711,8,,G1,CH-E 611,5,242v,4.0,,,feast_1125,genre_a,office_l,source_564,,http://cantus.uwaterloo.ca/chant/232801/,Martinus Abrahae sinu laetus excipitur Martinus hic pauper et modicus caelum dives ingreditur hymnis caelestibus honoratur,Martinus abrahe sinu letus excipitur martinus hic pauper et modicus celum dives ingreditur ymnis celestibus honoratur | euouae,1---gF--fg--g---gh--g--g7---gh--g---gh--g---ge--fg--ef--d---d--fg--gf---h---hk--h---gE---gh--h--g---kj--h---j--k7---hG--h--g--f---f--g---h--k--h--gf---gh--h--g--g---4---k--k--j--k--h--g7---3,
chant_298569,Martinus Abrahae sinu laetus excipitur,003711,8,,2,NL-Uu 406,5,199r,1.0,,,feast_1125,genre_a,office_l,source_573,,http://cantus.uwaterloo.ca/chant/497061/,Martinus Abrahae sinu laetus excipitur Martinus hic pauper et modicus caelum dives ingreditur hymnis caelestibus honoratur,Martinus abrahae sinu laetus excipitur martinus hic pauper et modicus caelum dives ingreditur ymnis caelestibus honoratur | euouae,1---gD--fg--g---gh--g--g---gh--g---gh--g---ge--fg--ef--d---d--fg--gf---h7---hkJ--h---gF---gh--h--g---kj--h---j--k---hG--h--g--f---fG--g---h--hhhk--h--gf---gh--h--g--g---4,
chant_301183,Medicinam carnalem corpori meo numquam,003733,7,,A1,CDN-Hsmu M2149.L4,,179r,1.0,,,feast_0031,genre_a,office_p,source_297,,http://cantus.uwaterloo.ca/chant/272303/,Medicinam carnalem corpori meo numquam exhibui sed habeo dominum Jesum Christum qui solo sermone restaurat universa,Medicinam carnalem corpori meo numquam exhibui sed habeo dominum iesum christum qui solo sermone restaurat universa | Euouae,1---g--jk--l--l---l--lm--l---l--l--l---l--l---lj--lm---l--kl7--kj--h---k---kl--kj--g---h--g--g---f--h---kkl--k---k---lm--l---k7--k--kjklk---h--k--jk---lk--h--g--g---4---l--l--m--l--k--jh7---3,
