id,incipit,cantus_id,mode,finalis,differentia,siglum,position,folio,sequence,marginalia,cao_concordances,feast_id,genre_id,office_id,source_id,melody_id,drupal_path,full_text,full_text_manuscript,volpiano,notes
chant_345382,Optimam partem elegit sibi Maria,601697,7,,,F-Pn lat. 12044,1.2,164r,8.0,,,feast_1115,genre_r,office_m,source_014,,http://cantus.uwaterloo.ca/chant/402225/,Optimam partem elegit sibi Maria quae non auferetur alea in aeternum,Optimam partem elegit sibi maria | quae non auferetuR alea in aeternum,1---gh--g--g---gH--g---ghk--k-jk-lk-lm--l---lk-kjh-kk--k---jklkjh-jkjh--ghjhgh--hg---3---g---gl---l--kl--l--lnl-mlklk---lnm-no77--opl-mnmn--ml---l---lj-klkjh-jkjh--ghjhgh--hg---4,
chant_345537,Ora pro nobis beate Clemens,007326,4,,,NL-Uu 406,2,202v,14.0,,,feast_0190,genre_r,office_m,source_573,,http://cantus.uwaterloo.ca/chant/497154/,Ora pro nobis beate Clemens ut digni efficiamur promissione Christi,Ora pro nobis beate clemens | ut digni efficiamur promissione xpycti,1---dgeg--ed---gg---hg-hj--h---h--h--ghg---gh-k-kg-kh--fe---3---g-gH---hg-hkJ--h---h--h--hg--hh-kgk-kh--f---f--gh--gf--g--ghgf-ghg---egff--fe---4,
chant_353234,Patriarcharum semine prophetarum origine regum,601757,1,,,A-KN 1012,12,120v,5.0,,,feast_0281,genre_r,office_m,source_166,,http://cantus.uwaterloo.ca/chant/286582/,Patriarcharum semine prophetarum origine regum atque pontificum unde virgo concipitur Christique mater eligitur,Patriarcharum semine prophetarum origine regum atque pontificum | unde virgo concipitur xpistique mater eligitur,1---e--c--eg--gg-hg--g7---ghjkjhg--eg--g---g--f--ed--c---ed--e--d--ce---ggh--g---ghj--jh---kj--hg--eg--g---3---g--jkllkjhg7---hj-kkH--g---g--ge--fedd--c---ghijk--jh--g---hjkkjhg--g---gfed--e--ded--c---4,
chant_358769,Plateae tuae Jerusalem sternentur auro,007390,1,,,CH-Fco 2,12,118v,6.0,,,feast_0419,genre_r,office_m,source_477,,http://cantus.uwaterloo.ca/chant/255193/,Plateae tuae Jerusalem sternentur auro mundo alleluia et cantabitur in te canticum laetitiae alleluia et per omnes vicos tuos ab universis dicetur alleluia alleluia,Platee tue iherusalem sternentur auro mundo alleluya et cantabitur in te canticum leticie alleluia | Et per omnes vicos tuos ab universis dicetur alleluya alleluya,1---h--h--hghgf---fhghj--h---hk--h--gf-ghgh--hg---ff77--h--k---hg--h---hhgfe-fgfg--gf---fg--gf-fd--de-fef--ed---hk-kjh---gh--kl--k--kn---nnml---klk-kjh---h7--h--k---k--l--kj--h---lk--k--jkjhj--jh---3---h---h---hh--gf---gh--h---gf-ghgh--hg---h---g--f--gh7--g---f--efgfg--fgfd---gf-fE--f--efede--ed---fgh--hghf-gfe--de-fef--ed---4,
chant_359700,Ponis nubem ascensum tuum domine,007392,2,,,A-KN 1018,3.2,040r,1.0,,,feast_0091,genre_r,office_m,source_265,,http://cantus.uwaterloo.ca/chant/292645/,Ponis nubem ascensum tuum domine qui ambulas super pennas ventorum alleluia,Ponis nubem ascensum tuum domine | qui ambulas super pennas ventorum alleluia,1---d--dB---cdefde--fd---d--ffeD--d7---fd--defeD---d--defede--fd---3---f---fgh--hg-ge-fgf-fede--fd---df--d---defed-dC--d7---fe-fgf--fedf--ddc---dfD--cfed--fgefE--d---4,
chant_361180,Post haec conversa est retrorsum,007398,3,,,D-KA Aug. LX,3.2,129r,3.0,,,feast_1115,genre_r,office_m,source_414,,http://cantus.uwaterloo.ca/chant/617678/,Post haec conversa est retrorsum ut videret Jesum et quia amabat et adhuc de resurrectione ejus dubitabat videbat quidem sed non cognoscebat eum,Post hec conversa est retrorsum ut videret ihesum et quia amabat et adhuc de resurrectione eius dubitabat videbat quidem sed non cognoscebat eum,1---f-fe-fd-g---ghk---kk-kh--khg-hk-kl--hk---k---jkl--mlk-lkjh-j-kJ--fe---d---gg-hkhg--defgh-hg--gfe---de--e---f-fe---d--e7---fg--g-gf-dg--g---gghg---hk--k---jk---l--lkj--gk--g--hk--j---kjg--hg---d--gghg-hkhg--fhge-gfe--e---jkj--hkhg--hjh-j7---jk-lmlk-lkj-hkj--g---dg-ghg-khgh---j---dg-ghg-khg-k-kj-l-lg-hkjg-he-efg-gfe--dg-hg--hkhg-fgh-hg--gfe---defgfef--fe7---4,
chant_362843,Posui adjutorium super potentem et,007411,1,,,F-Pn lat. 12044,1.4,236r,5.0,,,feast_0245,genre_r,office_m,source_014,,http://cantus.uwaterloo.ca/chant/403820/,Posui adjutorium super potentem et exaltavi electum de plebe mea manus enim mea auxiliabitur ei,Posui adiutorium supeR potentem et exaltavi electum de plebe mea | manus enim mea auxiliabitur ei,1---d--d--d---dC--f--ghgf--fghghij--h7---h--ghge---fg--fge-feD--ed---d---e--f--gh--g---f--ghgfg--ddC---f---ghgf--gh---gfefgfg--gf---3---hgf--gh---gfe--g---ghfed--dfdcded7---c--d--fe--fgfed--fgh--hghf-gfe---defef--ed---4,
chant_363290,Posuisti domine super caput ejus,007414,2,,,F-Pn lat. 12044,3.3,231r,2.0,,,feast_0258,genre_r,office_m,source_014,,http://cantus.uwaterloo.ca/chant/403683/,Posuisti domine super caput ejus coronam de lapide pretioso vitam petiit a te tribuisti ei in saeculum saeculi,Posuisti domine super caput eius coronam de lapide precioso vitam petiit a te tribuisti ei | in seculum seculi,1---c--d--ff--dedcdc---fghghij--h--h---h--h---hg-ge--fg---fg--gf---fe--ghghjh--g---f---f--fed--defgf-ddc---fe--fgf--dcdede--ed---f--g---f--fed7--d---e---cded-eede-fgf-ddc---ef--d--de--d---dcf-ghgfefgfg--gf---3---f---gh--hghge--g---efed--cf--efgf-fed-eed---4,
chant_369587,Prope est ut veniat tempus,007438,3,,,F-Pn lat. 15181,6,122v,1.0,,,feast_0437,genre_r,office_m,source_447,,http://cantus.uwaterloo.ca/chant/408529/,Prope est ut veniat tempus ejus et dies ejus non elongabuntur miserebitur dominus Jacob et Israel salvabitur,Prope est ut veniat tempus eius et dies eius non elongabuntur | Miserebitur dominus iacob et israel salvabitur,1---gh-jk--k---k---k---k--jh--h---hg-gF--gh7---gh--f---e---f--g---fg--f---f---f--ff-fD7--f--g--ef---3---d--e--gh--gkh-jk--k---k7--jk--hkghg---fg--ge-fed-ed---dc---f--gh--hk-kg7---g--gfgff--fd-fgfef--fe---4,
chant_370885,Propter testamentum domini et leges,007440,1,,,PL-WRu I F 401,2.3,204v,8.0,,,feast_0577,genre_r,office_m,source_420,,http://cantus.uwaterloo.ca/chant/598788/,Propter testamentum domini et leges paternas sancti dei perstiterunt in amore fraternitatis quia unus fuit semper spiritus in eis et una fides,,1---df-gf--fD---fgf--gh--h--ghgf---fghg-hij--h--h---f---4,
chant_372550,Puellae saltanti imperavit mater nihil,007447,2,,,F-Pn lat. 12044,2.1,179v,27.0,,,feast_0360,genre_r,office_m,source_014,,http://cantus.uwaterloo.ca/chant/402563/,Puellae saltanti imperavit mater nihil aliud petas nisi caput Joannis Baptistae et contristatus est rex propter jusjurandum et propter simul discumbentes,Puellae saltanti imperavit mater nichil aliud petas nisi caput iohannis baptistae | et contristatus est rex propter iusiurandum et propter simul discumbentes,1---efg--d---f--fe-fgdf--dc---d--f--fedcde--df-gefe---defede7--ed---f--gh---h--hg-ge--fg---fge-fede--ed---df--d---df--d---d--defedc--d---fe-fgf--fedf--ddc---3---dac-df---d--d--df--d---dc-df-gfe-fgfg77---gf---f--gh---hg-ge--fg--fge-fede--ed---c---d--f---fedcde--d---d--df-gefe--defede--ed---4,
chant_372811,Puer meus noli timere quia,007449,7,,,A-Wn 1799**,1.3,150v,4.0,,,feast_1056,genre_r,office_m,source_531,,http://cantus.uwaterloo.ca/chant/545993/,Puer meus noli timere quia ego sum tecum dicit dominus dum transieris per ignem flamma non nocebit te et odor ignis non erit in te,Puer meus noli timere quia ego sum tecum dicit dominus | Dum transieris per ignem flamma non nocebit te et odor ignis non erit in te,1---kj--k---lk-lmlm--ml---m--l---k--lmlkjk--kj---kj--k7---l--kj---hk---k--h---k--kh-jkjh---g--ghjhgh--hg---3---g---hj--jk--j--j---l---k--lkj-kjhg-hg---llK--lm---ml-lk---lm7--lmlkl--l-hklkjk---kj---jkl---lj--l---klmk-kj--ghkg-hg-gf---gh---g--ghkjh-jkjh---ghjhgh---hg---4,
chant_374251,Quadraginta dies et noctes aperti,007454,5,,,D-KA Aug. LX,1.1,062r,5.0,,,feast_0470,genre_r,office_m,source_414,,http://cantus.uwaterloo.ca/chant/616177/,Quadraginta dies et noctes aperti sunt caeli et ex omni carne habentes spiritum vitae ingressi sunt in arcam et clausit a foris ostium dominus,QUADRAGINTA DIES ET NOCtes aperti sunt celi et ex omni carne habentes spiritum vite | ingressi sunt in archam et clausit a foris ostium dominus,1---f--hk--kkk--kh---hk-lkj-klk-l--lk---l---kh-hk7--lk-kh-kg-hg-gf---f--ghg--hij--h---hkhg-hjhg---fghgfg--gf---f---f---f--hk---kj-klmL--lk---k--k--lm---lm--kl--k-kJ---hk-lkj-klk-l--lk---3---l7--kj--hg---h---ijk---kh-h-jh-j--jh---fh---k--kj---h---hk-lkj-klk-l--lk---lk-kjhg--hj--h-hkhg---hjhgf--fghgfg--gf---4,
chant_378316,Quem vidistis pastores dicite annuntiate,007470,4,,,CH-E 611,1.3,018r,2.0,,,feast_1202,genre_r,office_m,source_564,,http://cantus.uwaterloo.ca/chant/228657/,Quem vidistis pastores dicite annuntiate nobis in terris quis apparuit natum vidimus in choro angelorum salvatorem dominum,Quem vidistis pastores dicite annuntiate nobis in terris quis apparuit | Natum vidimus in choro angelorum salvatorem dominum,1---d---fd--e--fgfe-fed-fd---fd--ef--g---hghk--h7--h---fH--h--hg--hhgh--ef---ghgf-ghgh--hg---hK---h--gf---g---gd--e--fgef--efE---3---dghk--h---h7--gf-ghgfef--fe---f---eg-hg--e---fd--c--dfdc-dff--edefe---c--df--ffed-fg--fgh-kg-hg---e7--fgef--fe---4,
chant_382033,Qui operatus est Petro in,007480,5,,,CH-Fco 2,1.1,193v,3.0,,,feast_1321,genre_r,office_m,source_477,,http://cantus.uwaterloo.ca/chant/256393/,Qui operatus est Petro in apostolatu operatus est et mihi inter gentes et cognoverunt gratiam dei quae data est mihi,Qui operatus est petro in apostolatu operatus est et michi inter gentes | Et cognoverunt graciam dei que data est michi,1---hh---f--hk--k--k---kh7---klkj-klkl--lk---k---kl--hg--h--hgfg--gf---f--gh--hj--h---h---h---hgh7--hg---fh-kkl--k---kh-ijk--jh---3---k---k--ln--nmnk-lnm-klm--lk---lkl--j--k---hjkjhj7-hg--jg-hjhj---gh---kl--kh---kj---ghg--fhk-hjg-gf---4,
chant_384064,Qui sunt isti qui ut,007484,1,,,D-KNd 1161,2.4,110r,1.0,,,,genre_r,office_m,source_067,,http://cantus.uwaterloo.ca/chant/603723/,Qui sunt isti qui ut nubes volant et quasi columbae ad fenestras suas,Qui sunt isti qui ut nubes volant | et quasi columbe ad fenestras suas,1---dh---hg-hf-gh---gfh--gdfedc-efd7---cdf---fed-fgh---hhg--fe-fgfec---eged-ef--ed---3---hG---hklkjh-kjhg-jk--h---hhgfg--fE7--d---fE---dc--d--fhged-fec-egff---edf-efd-eed--d---4,
chant_384956,Qui vicerit faciam illum columnam,007486,2,,,F-Pn lat. 15181,1.3,396r,2.0,,,feast_0994,genre_r,office_m,source_447,,http://cantus.uwaterloo.ca/chant/411525/,Qui vicerit faciam illum columnam in templo meo dicit dominus et scribam super eum nomen meum et nomen civitatis novae Jerusalem,Qui vicerit faciam illum columpnam in templo meo dicit dominus | Et scribam super eum nomen meum et nomen civitatis nove ierusalem,1---a---cde--d--d7---d--d--f---fe-fgfedf--cdc---d--f777--d---e---d--c---dfgfe-fgfg--gf---eg7--gf-fd-fgf-gfe---ed--defef--ed---3---f---fg-hg-hij--h7---hg-ge--fg---ege-fede--ed---defedc--dfe-fgf7---fedf--ddc---cdf---f--ef---dc--de--dedcd--c7-dcba---cd--dfd-dc---fe-fg--gfed-cdedcd7--defef--ed---4,
chant_386256,Quid ergo corona spinea caput,602619,5,,,A-Wn 1799**,1.3,229r,3.0,,,feast_0319,genre_r,office_m,source_531,,http://cantus.uwaterloo.ca/chant/547433/,Quid ergo corona spinea caput inditum premens quid inquam si non ad patientiam vos invitat quia sim viridi haec fiunt de arido quid fiet,Quid ergo corona spinea caput inditum premens quid inquam si non ad pacienciam vos invitat | Quia sim viridi hec fiunt de arido quid fiet,1---f---hjk-kjhj--k---l--nml-mn--n---mno-onm--lk--k---nm-nml--k---l--ijh--k---fg-hg-hj--hgf7---f---hjk-kjhj--k---n---m---n---o--onm--n--lk-lkijh--k---k---hg-hj--hgf--f---3---df-hijhg-hf7-hjk-kjhj--k---n---mno-onm-nmlk-llk--ijh--k---kf-kkjh-jhgf---g--f---f---k--lkl--n---mno-onm-nmlk-lkijhk7-fk-lk-ln-mno-onm-nmlk-lkijhk---kf-kkjh-jhgf-fedf-gh-ijh--gf---4,
chant_387948,Quis deus magnus sicut deus,007498,3,,,A-KN 1018,1.3,051r,4.0,,,feast_0343,genre_r,office_m,source_265,,http://cantus.uwaterloo.ca/chant/292885/,Quis deus magnus sicut deus noster tu es deus qui facis mirabilia,Quis deus magnus sicut deus noster | tu es deus qui facis mirabilia,1---ghkk---hk--g---hkhk--k7---gh--g---hj-kh-hg--hkhk---jhjklklkjhg-ghkhk--k---3---jkl---kkjh---khjkjhgh--hg---gh---hghf-fgj7--g---g--hkh-kkjh-jk-lk-lmlk-lmlk-kjh-kjg-hfg--ghgf-fghg--fe--e---4,
chant_394148,Refulsit sol in clipeos aureos,007518,2,,,F-Pn lat. 12044,3,135v,4.0,,,feast_0325,genre_r,office_m,source_014,,http://cantus.uwaterloo.ca/chant/401626/,Refulsit sol in clipeos aureos et resplenduerunt montes ab eis et fortitudo gentium dissipata est,Refulsit sol in clypeos aureos et resplenduerunt montes ab eis | et fortitudo gentium dissipata est,1---a--cdf--d---d---d---d--d--f---fef--df--ddc---c---d--f--f--fg--f---fedcde--d---df-gefe---defede--ed---3---c-dF---ffE--fg--ffe--fg---fG--efede--ed7---ffe--cdf--fd-efe--defede---ed---4,
chant_409742,Sancte Meginrate nostrum decus o,602095,5,,,D-KA Aug. LX,3.4,a027r,3.0,,,feast_1145,genre_r,office_m,source_414,,http://cantus.uwaterloo.ca/chant/676898/,Sancte Meginrate nostrum decus o speciale magnus in hac vita quondam fulgens eremita nunc civis caeli populo succurre fideli,Sancte meginrade nostrum decus o speciale magnus in hac vita quondam fulgens heremita | Nunc civis celi populo succurre fideli,1---ffdcdfg77--f---h--g--ghk-kl--k---nm--lm---nm-kl--k---hk-lk---h--g--jhgfg--f7---k--hjk---lk---jh---jk--k---hk--l--kj-h---k--hgf---g--f--ghjhg7--f---3---fh---kl--kjh---k--k---lmn--mlk--k---hk--hjhgfg--f7---g--ghf--f---4,
chant_412627,Sanctificamini hodie et estote parati,007594,7,,,A-Wn 1799**,1,015v,6.0,,,feast_1765,genre_r,office_m,source_531,,http://cantus.uwaterloo.ca/chant/543455/,Sanctificamini hodie et estote parati quia die crastina videbitis majestatem dei in vobis,Sanctificamini hodie et estote parati quia die crastina videbitis | Maiestatem dei in vobis,1---g--kj--k--l--k--hk---kj-kl--hjkjhgh--hg7---h---k--kj--h---kj--ghjhgh--hg---l--mk---l--lo---o--n--noponm-nml-ml---lm-no--o--nl-mnmn--ml---3---l--l--mnm--kl---lkj-kl--lmlk-kjh7---lmlk-kjh-jkjh---ghjhgh--hg---4,
chant_413341,Sanctorum Fortunata ad pedes in,a02191,4,,,D-KA Aug. LX,2.1,a005r,1.0,,,feast_0787,genre_r,office_m,source_414,,http://cantus.uwaterloo.ca/chant/676778/,Sanctorum Fortunata ad pedes in carcere procidens palmam martyrii a Christo sibi impetrari obsecravit quo facto lacrimantibus vox de caelo sonuit pax vobiscum exaudita est oratio vestra,Sanctorum fortunata ad pedes in carcere procidens palmam martirii a xpisto sibi impetrari obsecravit quo facto lacrimantibus vox de celo sonuit | Pax vobiscum exaudita est oracio vestra,1---e--edf--edc---bd--dfe-fghg--fe--e---g---hk--k7---jk---l--j--kjhg---h--hj--j---kh-gh--g---gfe--d--de--e---df-gh7---g--h---gfe--fed---g--f--h--gfe---d--df--e--e---jhkjhg---hj--j7---k--hgfe--g--edc--df---h---g---h--gfe---d--cd--d---3---hgh7-kjljg---hjkj--hj--j---k--hgf--gh--gfe---e---h--ghe-df-gh--g--fe---de--e7---4,
chant_414380,Sanctus Lambertus parvi pendebat praesentia,602157,2,,,NL-Uu 406,1.2,171v,8.0,,,feast_1051,genre_r,office_m,source_573,,http://cantus.uwaterloo.ca/chant/496483/,Sanctus Lambertus parvi pendebat praesentia veluti devoverat in pueritia aestimans pro nihilo omnia praeter quod erat aeternae salutis gratia,Sanctus lambertus parvi pendebat presentia veluti devoverat in puericia | estimans pro nichilo omnia preter quod erat eternae salutis gratia,1---d--d---d--d-ccf-gf-fed-dE--dc---cD--d---dC--df--fg---d--dfd-fdC--cd--d---dc--fgh--ghgee---g--g--fe7--e-ddf---df-fed-fC---d--fe-fgf--f--fed-fE--dcd---3---cdfdf-efd-fd--cd--d---dcd-fdf---dfc--c--cdf---efdC--cd--d---d--c---dfec-ddf---efd--d---ddca--cD--d---cccf--fdc-de--e---dfd-fd--d--d---4,
chant_414381,Sanctus Lebuinus in infantia sua,602158,1,,,NL-Uu 406,1.1,127r,5.0,,,feast_1683,genre_r,office_m,source_573,,http://cantus.uwaterloo.ca/chant/495407/,Sanctus Lebuinus in infantia sua deo et hominibus carus ingenio docilis animo mitis spiritu pauper meritis dives viris probatis certatim adnitentibus habitum religionis assumpsit,Sanctus lebuinus in infantia sua deo et hominibus carus ingenio docilis animo mitis spiritu pauper meritis dives | viris probatis certatim adnitentibus habitum religionis assumpsit,1---dddf-gf--fD---fgf--g--ghgf-gghg-hh--h---f---gh--h--hgg--fg---fgf-fede--ed---dddf-gh--g---g---gf7--gg-ijj--fd--dfcd---dddfef--ed---d--fgh--g--g---gh--g--g---g--gf-ffg--cd---dddf-gfed--ddf---d--fgf--gh---hg-hfg-gF--f---ghf--fe--ghff---dddfef--ed---3---hh-kk-l--lg---gh--hhhkjk--jh7---d--e--ce-ggh---hf--gh--hg-hgf-gF--fe-ffgfg--ffg---d--dh--ijjhg-gfddc-d---df--c--d--dh-kgfg-hkgf-hg-jkh-cdhhgf-gg-fgf-dfdc-fgff--fgh---hg-hf-ggh--dddfefE--ed---4,
chant_414753,Sanctus hic de titulo crucis,602154,1,,,CH-Fco 2,3.3,183v,5.0,,,feast_0080,genre_r,office_m,source_477,,http://cantus.uwaterloo.ca/chant/256238/,Sanctus hic de titulo crucis et suppliciis dulcis Jesu modulo dulci praedicabat cum pater in aere se Franciscus filiis absens novo genere signi praesentabat,Sanctus hic de titulo crucis et suppliciis dulcis ihesu modulo dulci predicabat cum pater in aere | Se franciscus filiis absens novo genere signi presentabat,1---cdf-fd-efg-gF--ed---edf---efed---fg-hgh--d--d---hg-hjhgf--gh---kJ---hjk--jhj7--ghj-kjh--kjkh---jkl-lK--jhjkl---klmkl--kjhg-kjhgh---ge-fgfed--f--f---gh-hG--fe-ghhd---c--f7--edc-fghgfed-cf-fefd--d---hjk-lkjh---gfe--ghjhg---hf---gh-jk--jhg--h---3---hkl---l--mk-lm77--l---kjh-jk--h--hf---g--df-ggf---hgf--gfed---efg--f--ge---ecd-efef--ed---fgh-jg-hjk-lkh7-kh-hf-gfe-fd-fgh-jg-hjk-lkh-kh-hf-gfgh--ddC--ffe-ggfe--ed---4,
chant_424321,Si oblitus fuero tui alleluia,007653,8,,,US-Cai 1911.142bX,1,037r,3.0,,,feast_0447,genre_r,office_m,source_226,,http://cantus.uwaterloo.ca/chant/671702/,Si oblitus fuero tui alleluia obliviscatur me dextera mea adhaereat lingua mea faucibus meis si non meminero tui alleluia alleluia,Si oblitus fuero tui alleluya obliviscatur me dextera mea | Adhereat lingua mea faucibus meis si non meminero tui alleluya alleluya,1---d---d--fgh--g---g--g--g---g--h---gF--f7--hjh-hG--g---ghg--f--h--hkj-klk--hjh-hG---hg---ghkj7-klk--hg--fg---gh-khj--hg---3---g--gkk--hg--g---g--g7---gh--g---ghG--fe--dg---ghfed--dfdc-ded---d---d7---fe--fg--g--g---g--h---gF--d--fg--gfgfe---fghG--fg7--ghkhj--hg---4,
chant_424335,Si oblitus fuero tui alleluia,007653,8,,,D-KA Aug. LX,1,102v,6.0,,,feast_0447,genre_r,office_m,source_414,,http://cantus.uwaterloo.ca/chant/617072/,Si oblitus fuero tui alleluia obliviscatur me dextera mea adhaereat lingua mea faucibus meis si non meminero tui alleluia alleluia,SI OBLITUS FUERO TUI ALLELUIA OBLIVISCAtur me dextera mea | adhereat lingua mea faucibus meis si non meminero tui alleluia alleluia,1---d---d--fgh--g---g--g--g---g--h---g--f--hijh-h--g---ghg--f--g--ghkj-klk7--hkh---hg---ghkj-klk--h--gf---ghkh-k--hg---3---g--jk--hg--g---g--g---gh--g---gh--fe--dg---ghfed--dfdc-dfd---c---c7---fe--fg--g--g---g--gh---d--d--fg--gf-gfe---fgh--g--ghkh--hg---4,
chant_427637,Sicut ovis ad occisionem ductus,007661,4,,,F-Pn lat. 12044,3.3,099r,2.0,,,feast_1497,genre_r,office_m,source_014,,http://cantus.uwaterloo.ca/chant/400654/,Sicut ovis ad occisionem ductus est et dum male tractaretur non aperuit os suum traditus est ad mortem ut vivificaret populum suum,Sicut ovis ad occisionem ductus est et dum male tractaretur non aperuit os suum | traditus est ad mortem ut vivificaret populum suum,1---fe--df---f--f---e---f--d--c--ggf--g---gfgff--fdf-gfef---ef---d---f---hij--h---h--hg--hhgh--hgg-efe---ef-gh7---g--gh--g--gf---hkIj-klk---hgf-ghgh--ghijh---3---c--df--f---gff---fE---dgf-ghgh--hg---g---h--gffe--f--efede--ed---hggf--fgh--hjgf-ghg---egff--fe7---4,
chant_432713,Specie tua et pulchritudine tua,007680,2,,,CH-Fco 2,1.3,242r,4.0,,,feast_0234,genre_r,office_m,source_477,,http://cantus.uwaterloo.ca/chant/257256/,Specie tua et pulchritudine tua intende prospere procede et regna,Specie tua et pulcritudine tua | Intende prospere procede et regna,1---cde--d--f---fe7-fgfede--dc---c---d--f--efedc-de--d--def-gefe---defef--ed---3---f--fgh--hgefg---fg--efede--ed---d7--de-fedc--f---gefe---defede--ed---4,
chant_438240,Statuit dominus supra petram pedes,007698,1,,,NL-Uu 406,1.2,047v,11.0,,,feast_0658,genre_r,office_m,source_573,,http://cantus.uwaterloo.ca/chant/492986/,Statuit dominus supra petram pedes meos et direxit gressus meos deus meus et immisit in os meum canticum novum,Statuit dominus supra petram pedes meos et direxit gressus meos deus meus | et immisit in os meum canticum novum,1---dh-k--h--h---hkh--ijjk--g--gf-ghg7---f--g---g-hkh--ghggF---fgffe--cd---defede--ed---d---d--fgh--g---g--g---gfg--fgffd---fgff--fgh---hgfe-ffgfg--gf---3---f---gH--hkh-ijjk--jh---ghfgF---fgffd---f--dfd-d---fgff--fgh--hg-hf-gfe7---dddfef--ed---4,
chant_441788,Sub throno dei omnes sancti,007715,4,,,F-Pn lat. 15181,2.1,401w,6.0,,,feast_1200,genre_r,office_m,source_447,,http://cantus.uwaterloo.ca/chant/411604/,Sub throno dei omnes sancti clamant vindica sanguinem nostrum deus noster,Sub throno dei omnes sancti clamant | Vindica sanguinem nostrum deus noster,1---f---f--fff---dfgfef--fe---dh--h77---h--hg---hkkgh--ef-hijg--ffed-ed7---3---feeD--df-gh--g---hggE--fgh--hijgf-ghg7---egff--fe---fd-fd--dcf---gf-ghg--gfe7---4,
chant_447407,Surrexit pastor bonus qui posuit,007742,1,,,F-Pn lat. 12044,1.1,103r,5.0,,,feast_0695,genre_r,office_m,source_014,,http://cantus.uwaterloo.ca/chant/400786/,Surrexit pastor bonus qui posuit animam suam pro ovibus suis et pro suo grege mori dignatus est alleluia alleluia,SURREXIT pastor bonus qui posuit animam suam pro ovibus suis et pro suo grege mori dignatus est | alleluia alleluia,1---cd--dhij--h---h--ghk---kl-kIjh--ghg---f---gh--h--hf---gh--h--gH---ef-gfe-fed--ed---efg---g--eg--ghfe-fgfe---de-fef--ed---c---d7---f--f---fgf-fec--dc---f--gh---h--hg-hfg--fe-fgfg---gf---3---h--gf--hkh--ijh---fgh--h-g-fg-ef-hgf-gfe--d-efef--ed---4,
chant_447409,Surrexit pastor bonus qui posuit,007742,1,,,US-Cai 1911.142bX,1.3,017v,2.0,,,feast_0695,genre_r,office_m,source_226,,http://cantus.uwaterloo.ca/chant/671526/,Surrexit pastor bonus qui posuit animam suam pro ovibus suis et pro suo grege mori dignatus est alleluia alleluia,Surrexit pastor bonus qui posuit animam suam pro ovibus suis | Et pro suo grege mori dignatus est alleluya alleluya,1---cd--dhj--h---h--ghk7---klkjh--hg---f---gh--h--hf---gh--h--gh---fe7-fede--ed---efg---g--efg--ghfe-fgfe---de-fef--ed77---3---c---d---f--f---fgef--ed---f--gh---hG--hghfg7--fe-fgfg---gf---3---hG--gf--hjkJ--jh---fghG--hgfg-ef-ghf-gfe7--de-fefE--ed---4,
chant_453154,Tempus est ut revertar ad,007759,2,,,CH-Fco 2,6,146v,5.0,,,feast_0342,genre_r,office_m,source_477,,http://cantus.uwaterloo.ca/chant/255554/,Tempus est ut revertar ad eum qui me misit vos autem benedicite deum et enarrate omnia mirabilia ejus,Tempus est ut revertar ad eum qui me misit vos autem benedicite deum | Et enarrate omnia mirabilia eius,1---f7--ffE---d---f---f--fg--f---f---fe--d---f---fgf-fede---dc---d---de--d---d7--d--defedc--d--fe-fgf---ffede--dc---3---c---c--d--f--e---dfdef--cd--dc-ca-a9a-dcb-cba-ba7---d--d--defedc--f--gefe---defef--ed---4,
chant_459135,Tribulationes civitatum audivimus quas passae,007779,7,,,A-KN 1018,2,210r,3.0,,,feast_0324,genre_r,office_m,source_265,,http://cantus.uwaterloo.ca/chant/294573/,Tribulationes civitatum audivimus quas passae sunt et defecimus timor et hebritudo mentis cecidit super nos et super liberos nostros ipsi montes nolunt recipere fugam nostram domine miserere,Tribulaciones civitatum audivimus quas passae sunt et defecimus timor et hebritudo mentis cecidit super nos et super liberos nostros | ipsi montes nolunt recipere fugam nostram domine miserere,1---g--g--gkj--kl--l--klk---kj--h7--jkl--k---k--hkgh--gfghgh--hg---h---h--gh---ggf---h---h--hkgh--gfghgh7--hg---lm--h---h---hkj--k--l--k---l--k---l--k--k---ml7--kL---lnlnlk-lk---l---lnm--n---op--l--lnm---nonm-nml-lmnmn--ml---3---l--lnm-no---oN77--l---n--m---l--m--l--kj---k--n---mnopnml-lmnmn--ml---l--k7--kkjh-kh---j--klk--khjkjhgh--hg---4,
chant_459868,Tristitia vestra alleluia converteteur in,007782,8,,,F-Pn lat. 12044,2.1,111r,5.0,,,feast_1105,genre_r,office_m,source_014,,http://cantus.uwaterloo.ca/chant/401020/,Tristitia vestra alleluia converteteur in gaudium alleluia alleluia,Tristicia vestra alleluia | converteteur in gaudium alleluia alleluia,1---k7--kk-kj--hg--g---ghg--g---gF--g--ghg--g---3---g--j-kL--l--klk---kH---kL--k--lkj-kjh-ghg---jH--kl--jH--kj---h--ghfg--gh-khj--hg---4,
